"date","start_date","end_date","OT","prior_history_avg","prior_history_std","fact","preds"
"1954-04-01","1954-04-01","1954-04-30",6.1,2.9,0.1414213562373096,"2004-11-01: The Illinois Traffic Monitoring Program collects truck volumes biennially as a byproduct of the marked route total traffic survey.; 2004-11-08: The U.S. Department of Transportation, National Highway Traffic Safety Administration has published reports on traffic safety, including DOT HS 810 593 and DOT HS 808 452.; 2004-11-15: The major transportation issues in the State include traffic count data on key roadways, roads with higher design speeds, and traffic volume exceeding certain levels.; 2004-11-22: Up to a traffic volume of about 15,000 vehicles per day, cyclists can be safely accommodated on the circular lane without any additional installations in roundabouts.",""
"1954-05-01","1954-05-01","1954-05-31",5.7,2.7,0.2828427124746189,"1995-11-27: The directional distribution of traffic is a key metric in understanding traffic patterns, with the percent of traffic in the direction of the lane(s) with the highest traffic volume being an important factor.; 1995-12-04: Traffic volume on the Nation's highways has increased dramatically over the past twenty years.; 1995-12-11: Objective facts about the Traffic and Transportation situation: The Federal Highway Administration (FHWA) published a case study on trucking across the western U.S.-Canada border, examining the impact of truck size and weight regulations.  The National Highway Traffic Safety Administration published a technical report on field measurement of naturalistic backing behavior.; 1995-12-18: The Airplane Flight Manual (AFM) may be updated to address air traffic congestion in the Grand Canyon area.; 1995-12-25: The Interstate Commerce Commission was abolished on December 29, 1995, to reform economic regulation of transportation.",""
"1954-06-01","1954-06-01","1954-06-30",5.7,2.95,0.3535533905932738,"1992-01-27: The accident must be completely reconstructed, and right away, due to the traffic volume that comes through a collision scene.; 1992-02-03: There are mentions of traffic in various contexts, including traffic safety administration, traffic during peak travel periods, and traffic ways.; 1992-02-10: There is no objective fact about the current Traffic and Transportation situation in the provided search results.; 1992-02-17: The Lackawaxen Township Pike County, PA Zoning Ordinance requires estimates of peak hourly traffic volumes for 3 PM to 6 PM.",""
"1954-07-01","1954-07-01","1954-07-31",5.7,3.0,0.4242640687119283,"1992-06-01: The traffic volume counts provided by highway authorities in four states were based on Monday travel.; 1992-06-08: The volume of trunk traffic has a significant impact on the contribution inherent in both high and low volume trunk traffic.; 1992-06-15: The volume of traffic on any road is a direct result of the size and characteristics of the land use in the surrounding area.; 1992-06-22: The classified traffic volumes are an important factor in determining the structural capacity of the existing road pavement or the future traffic loading.",""
"1954-08-01","1954-08-01","1954-08-31",5.4,2.75,0.4949747468305834,"2004-11-29: The corridor had 2 traffic signals and average traffic volumes were in the range of 11,000 to; 2004-12-06: The distribution of traffic volume at the intersection of the NR6 and Sivatha St in Siem Reap City shows that about 11% of 16 hours traffic is concentrated.; 2004-12-13: Traffic volumes, queue lengths, speeds, and travel times are key data points for understanding traffic and transportation.; 2004-12-20: The tsunami on December 26, 2004, had a significant impact on tourism trends and traffic in affected countries.",""
"1954-09-01","1954-09-01","1954-09-30",5.3,2.6500000000000004,0.0707106781186548,"2005-01-31: The guide ""Improving Signalized Intersections"" provides solutions for intersections with varying traffic volumes.; 2005-02-07: The total volume of travel is quite high, but when traffic flow approaches the maximum capacity of the network, it can cause congestion.; 2005-02-14: Objective facts about the Traffic and Transportation situation: In the United States, traffic volumes are used to predict the levels of service of intersections.  The National Highway Traffic Safety Administration provides data on crashes, fatalities, injuries, and costs.  The U.S. Bureau of the Census provides population data.  The Federal Railroad Administration provides safety figures for all railroads.; 2005-02-21: The volume of traffic should be stopped rather than the busier street when considering multiway stops.",""
"1954-10-01","1954-10-01","1954-10-31",4.6,2.45,0.0707106781186548,"1998-09-28: The United States Department of Transportation Manual on Traffic Control Devices is used as a reference for traffic management.; 1998-10-05: The current government-issued charge cards for official travel in the United States include American Express, U.S. Bank for IMPAC purchases, and Wright Express for the fleet card program.; 1998-10-12: Major technological advances in the past few years have enabled the development of statistics on truck traffic without stopping or interfering with traffic flow.; 1998-10-19: The volume of traffic is a significant factor in transportation planning, with traffic volumes ranging from 0-5,000 to 15,001 and above.",""
"1954-11-01","1954-11-01","1954-11-30",4.9,2.85,0.4949747468305834,"2012-02-27: The Mississippi Department of Transportation has guidelines for access management on state highways, considering traffic volumes and signalization warrants.; 2012-03-05: Cyclists travel in the same direction as motorized traffic, and temporal, seasonal, and weather effects account for a significant portion of the variance in daily cycle volume.; 2012-03-12: The intersection of County State Aid Highway 30 (Diffley Road) and Dodd Road has a traffic volume that needs to be considered for safety and design purposes.; 2012-03-19: Traffic volume and the number of travel lanes are two of the most important factors in crashes, according to FHWA's Safety Effects of Marked Versus Unmarked Crosswalks.",""
"1954-12-01","1954-12-01","1954-12-31",4.8,3.35,1.2020815280171309,"2013-08-26: The volume of traffic on roadways is estimated by individual states as part of the Highway Statistics program.; 2013-09-02: Objective facts about the Traffic and Transportation situation: Traffic counts help planners understand travel patterns in a region, and the most recent traffic counts can be found on the NOACA GIS Portal.  Annual average daily traffic (AADT) is a measure of the total volume of traffic on a road segment over a year.; 2013-09-09: State highway agencies collect and maintain traffic volume data for State-controlled roads, which are shared with the U.S. Department of Transportation.; 2013-09-16: Historical traffic volumes have been examined to understand traffic out and within lanes/ramps open to travel.; 2013-09-23: Most motor gasoline sold in the United States contains up to 10% ethanol by volume.",""
"1955-01-01","1955-01-01","1955-01-31",5.8,4.55,1.6263455967290594,"2003-09-01: Objective facts about the Traffic and Transportation situation: The mean travel time to work for Buxton residents is 29.7 minutes, higher than the State average.; 2003-09-08: The traffic volume on Commonwealth Road (Route 30) is high, with both local and through traffic.; 2003-09-15: The perceived observations of speeders and excessive traffic volume have intensified in the last three years, leading to the need for additional traffic calming measures.; 2003-09-22: The volume of traffic is a crucial factor in transportation planning, and lane width can affect speed.",""
